NONE,0
c_ivt,-0.0279
c_ivt_lrt,-0.02511
c_ivt_ferry,-0.022320000000000003
c_ivt_exp,-0.0175
c_ivt_hvy,-0.022320000000000003
c_ivt_com,-0.022320000000000003
c_short_i_wait,-0.0558
c_long_i_wait,-0.0279
c_wacc,-0.0558
c_wegr,-0.0558
c_waux,-0.0558
c_dtim,-0.0558
c_xfers_wlk,-0.1395
c_xfers_drv,-0.41850000000000004
c_xwait,-0.0558
c_walktimeshort,-0.0558
c_walktimelong,-0.279
c_biketimeshort,-0.1116
c_biketimelong,-0.558
c_dacc_ratio,0
c_topology_walk,-0.41850000000000004
c_topology_bike,-0.558
c_topology_trn,-0.06138000000000001
c_density_index,0.00558
c_origin_density_index,0.016739999999999998
c_origin_density_index_max,0.41850000000000004
origin_density_applied,True
c_age1619_da,0
c_age010_trn,0
c_age16p_sr,0
c_hhsize1_sr,-0.7346
c_hhsize2_sr,0
sov_ASC_sr2,0
sov_ASC_sr3p,0
sov_ASC_walk,0
sov_ASC_rh,0.0
sr2_ASC_sr2,0.3533
sr2_ASC_sr3p,-999
sr2_ASC_walk,-2.0528
sr2_ASC_rh,-7.0
sr3p_ASC_sr2,-0.2682
sr3p_ASC_sr3p,0.7358
sr3p_ASC_walk,-1.0075
sr3p_ASC_rh,-7.0
walk_ASC_rh,-7.0
bike_ASC_walk,-13.5203
bike_ASC_rh,-7.0
walk_transit_ASC_lightrail,0.5252
walk_transit_ASC_ferry,0.6005
walk_transit_ASC_express,0.7547
walk_transit_ASC_heavyrail,0.5673
walk_transit_ASC_commuter,0.5442
walk_transit_ASC_sr2,-2.6284
walk_transit_ASC_sr3p,-3.2074
walk_transit_ASC_walk,-0.9974
walk_transit_ASC_rh,-3.1136
drive_transit_ASC_lightrail,0.5252
drive_transit_ASC_ferry,0.6005
drive_transit_ASC_express,0.7547
drive_transit_ASC_heavyrail,0.5673
drive_transit_ASC_commuter,0.5442
drive_transit_ASC_rh,-4.25
ride_hail_ASC_sr2,-5.6483
ride_hail_ASC_sr3p,-7
ride_hail_ASC_walk,-7
ride_hail_ASC_walk_transit,0
ride_hail_ASC_taxi,-3.6629
ride_hail_ASC_tnc_single,0.7879
ride_hail_ASC_tnc_shared,0
