alternative,probability
tour_id,20976634.0
0,0.0022942016071636102
1,0.002993235803896924
2,0.0004869749655332148
3,0.000607675076621989
4,0.00032610525526706647
5,0.00040197849343628255
6,0.0004477451330857648
7,0.0005420206987221858
8,0.0006184536886774568
9,0.0007277334675483855
10,0.0008388196777065235
11,0.0009847328962669412
12,0.0010631961229988168
13,0.001087473370683682
14,0.001338168942328181
15,0.0011084239657171892
16,0.0007315491536069427
17,0.00013671925483836508
18,1.83978383557239e-05
19,0.004385452585147339
20,0.005721682720981205
21,0.000930870946490176
22,0.0011615937445864843
23,0.0006233624500460482
24,0.000768396996022181
25,0.0008558816475617939
26,0.0010360929340265522
27,0.0011821974665764587
28,0.001391089870477415
29,0.001603435335667164
30,0.0018823539361706634
31,0.002032339342612655
32,0.0017003705976170599
33,0.002557960219874649
34,0.0021187940635711776
35,0.0006237195821010293
36,0.00026134399335183073
37,0.02737331772948765
38,0.03571385986458588
39,0.005810352680524625
40,0.007250488752481377
41,0.0038909321385740313
42,0.004796215374836242
43,0.005342281058263734
44,0.006467132075818131
45,0.007379094003020791
46,0.00868296812598437
47,0.010008395724207867
48,0.011749362551236008
49,0.0103765111824033
50,0.010613450658225916
51,0.015966392630754295
52,0.005898815230576229
53,0.003893161301704307
54,0.04593279562036276
55,0.05992833759450189
56,0.009749850010664375
57,0.012166417724977013
58,0.006529036504087922
59,0.008048113960489149
60,0.008964419527831793
61,0.010851934676827593
62,0.01238221906652828
63,0.01457013739621797
64,0.016794222747523596
65,0.016126935942243046
66,0.017411925441551526
67,0.017809513071407306
68,0.011949927546076242
69,0.00989829136043906
70,0.011311075171784224
71,0.01475751524148401
72,0.0024009269389071645
73,0.0029960132754805785
74,0.0016077929004678882
75,0.0019818698332792636
76,0.0022075125578849986
77,0.002672318269138251
78,0.0030491549395898743
79,0.003587935746693059
80,0.00338285228481718
81,0.003971301599861543
82,0.004287733740020419
83,0.001956122652374949
84,0.002942701983310631
85,0.01487724079029787
86,0.019410277482880187
87,0.0031578932725278923
88,0.003940598946901232
89,0.0021146992445828733
90,0.0026067154781424847
91,0.0029034990372255654
92,0.0035148490974099425
93,0.004010495161093434
94,0.0038601597319482183
95,0.004449400895573376
96,0.0052233770224971166
97,0.002515413220144766
98,0.0025728507036478043
99,0.015179754216983574
100,0.019804965559589664
101,0.003222105792070033
102,0.004020726983237014
103,0.0021576994839354303
104,0.0026597203627714817
105,0.002962538711013904
106,0.003586319947396726
107,0.003347206141082773
108,0.003938652119382545
109,0.004539874897479436
110,0.0023771508856034215
111,0.0025665615670380127
112,0.01548841894380719
113,0.020207679213369537
114,0.003287624007311843
115,0.004102484340976356
116,0.002201574089034849
117,0.0027138030473437755
118,0.0030227788959911023
119,0.0029931845494462882
120,0.00341526814356261
121,0.004018740568978276
122,0.0020660901149947464
123,0.0024254878097877647
124,0.015356833625155877
125,0.02003600036621658
126,0.0032596932640786337
127,0.004067630769980638
128,0.0021828701251834608
129,0.0026907473280972077
130,0.0024515631727348715
131,0.0029677552823177307
132,0.0033862529710920806
133,0.0017772461817553084
134,0.0020485371854717096
135,0.015669099080052446
136,0.020443411875736072
137,0.003325975781997132
138,0.004150341868097805
139,0.0022272565494463347
140,0.0022457291728170247
141,0.002501413194427345
142,0.0030281015409199326
143,0.001541078542567181
144,0.0018133846593188028
145,0.01598771413257453
146,0.020859107680277277
147,0.003393606086908361
148,0.004234734811529507
149,0.0018588943511007809
150,0.002291393771317035
151,0.002552276865162347
152,0.001378084375049317
153,0.0015724147935074653
154,0.005011876631161724
155,0.006538975707394196
156,0.0010638378258021376
157,0.0010858812453788031
158,0.0005827317827192273
159,0.0007183129995960254
160,0.00035686570059213573
161,0.00043200602774141325
162,0.005113788000023045
163,0.0066719390690915086
164,0.0008878914848684696
165,0.0011079615263357065
166,0.0005945810356091869
167,0.000326903146331533
168,0.0003641221984518144
169,0.0052177716320040545
170,0.005568478336950397
171,0.0009059458471926839
172,0.001130490787150408
173,0.00027059291896292713
174,0.0003335503863933852
175,0.00027326561719389757
176,0.00035652857482303796
177,5.800428092234392e-05
178,3.2284038979562035e-05
179,1.732503960999384e-05
180,0.00027882219313549427
181,0.00036377821757610984
182,2.639765943937576e-05
183,3.29405017871904e-05
184,0.0002844917563475415
185,0.00016555490985042346
186,2.6934428758771037e-05
187,1.7919702867420332e-06
188,2.3379765775803395e-06
189,1.8284081638727724e-06
