alternative,utility_1,utility_2
person_id,1180753.0,1180754.0
0,4.221754650890956,4.221754650890956
1,4.6431499417027045,4.6431499417027045
2,2.048930535094283,2.048930535094283
3,4.197264607952155,4.197264607952155
4,3.84586917708687,3.84586917708687
5,2.292713384485741,2.292713384485741
6,3.2936838699162934,3.2936838699162934
7,2.127236808979557,2.127236808979557
8,3.696226723456917,3.696226723456917
9,3.4885132119815285,3.4885132119815285
10,3.373965910342391,3.373965910342391
11,3.7763493090543134,3.7763493090543134
12,4.196441213106892,4.196441213106892
13,4.452938240493564,4.452938240493564
14,3.9314257852024017,3.9314257852024017
15,4.486781407057585,4.486781407057585
16,3.3064579256201254,3.3064579256201254
17,2.891409354997011,2.891409354997011
18,3.069595992741413,3.069595992741413
19,2.582715081671666,2.582715081671666
20,3.486812085719774,3.486812085719774
21,3.8927552462661072,3.8927552462661072
22,3.322590749148702,3.322590749148702
23,4.118899360699329,4.118899360699329
24,1.627150750026055,1.627150750026055
25,2.930784108790509,2.930784108790509
26,1.481189822372337,1.481189822372337
27,1.1437262363456426,1.1437262363456426
28,1.2164150848486397,1.2164150848486397
29,1.4712466603729748,1.4712466603729748
30,1.738554861062375,1.738554861062375
31,2.414871932278455,2.414871932278455
32,0.9155928315751929,0.9155928315751929
33,1.0068686916972327,1.0068686916972327
34,-0.13978264388095507,-0.13978264388095507
35,2.612478052589176,2.612478052589176
36,2.0822513602659436,2.0822513602659436
37,1.1271790520579739,1.1271790520579739
38,0.9369144396121403,0.9369144396121403
39,1.9405183849575165,1.9405183849575165
40,3.126884889900931,3.126884889900931
41,0.7769504754550951,0.7769504754550951
42,1.0488509816728397,1.0488509816728397
43,1.975709441512401,1.975709441512401
44,1.8655718436350242,1.8655718436350242
45,1.5740730415054394,1.5740730415054394
46,2.950749087252233,2.950749087252233
47,0.4757713466256126,0.4757713466256126
48,0.6656938007326518,0.6656938007326518
49,1.7281347630280965,1.7281347630280965
50,1.1053329239842213,1.1053329239842213
51,2.2958608721961467,2.2958608721961467
52,1.670793945875575,1.670793945875575
53,0.4821351526325488,0.4821351526325488
54,-1.0427465833157652,-1.0427465833157652
55,2.018091994914374,2.018091994914374
56,-0.5157460423966462,-0.5157460423966462
57,0.16517024920828227,0.16517024920828227
58,0.6371574743154556,0.6371574743154556
59,-1.1696784999714485,-1.1696784999714485
60,0.22020980616062502,0.22020980616062502
61,0.923934492958562,0.923934492958562
62,0.1376945726483827,0.1376945726483827
63,0.18552379884615355,0.18552379884615355
64,1.1872480024583965,1.1872480024583965
65,1.1556179920762606,1.1556179920762606
66,0.9412908158009703,0.9412908158009703
67,-0.5465372172961653,-0.5465372172961653
68,3.061987652206156,3.061987652206156
69,1.6593095302519147,1.6593095302519147
70,2.5907734860235028,2.5907734860235028
71,1.0918882290557113,1.0918882290557113
72,1.6208574142605743,1.6208574142605743
73,2.0975630344334357,2.0975630344334357
74,2.4881654153835804,2.4881654153835804
75,2.5377485301730136,2.5377485301730136
76,2.1960163835393267,2.1960163835393267
77,0.8122625138806043,0.8122625138806043
78,3.2547159994022614,3.2547159994022614
79,-0.27553895155697994,-0.27553895155697994
80,1.4266828700490466,1.4266828700490466
81,1.8793492854318359,1.8793492854318359
82,-0.21321856252609983,-0.21321856252609983
83,0.5019778354590256,0.5019778354590256
84,1.1293356784652948,1.1293356784652948
85,0.43986736406258675,0.43986736406258675
86,1.6743342018338652,1.6743342018338652
87,1.1232137026637652,1.1232137026637652
88,0.7778833514772838,0.7778833514772838
89,3.26081409825695,3.26081409825695
90,0.291942010998568,0.291942010998568
91,-1.0250235708086368,-1.0250235708086368
92,0.7909864315176574,0.7909864315176574
93,0.729368303225419,0.729368303225419
94,0.08521187163566779,0.08521187163566779
95,-0.7441919096765415,-0.7441919096765415
96,0.35650079467687856,0.35650079467687856
97,-0.09108264485513562,-0.09108264485513562
98,0.4889516557262512,0.4889516557262512
99,1.6834322824148966,1.6834322824148966
100,1.8249332808614058,1.8249332808614058
101,1.0788769527375202,1.0788769527375202
102,0.7053047173611571,0.7053047173611571
103,1.0907400798859594,1.0907400798859594
104,1.2527017464699375,1.2527017464699375
105,5.071856046900447,5.071856046900447
106,3.193005233990956,3.193005233990956
107,2.5104489085808153,2.5104489085808153
108,3.4267346869581576,3.4267346869581576
109,1.6391090056087654,1.6391090056087654
110,2.3959493448441,2.3959493448441
111,1.1519961949740365,1.1519961949740365
112,0.57016670507761,0.57016670507761
113,1.1006402673158338,1.1006402673158338
114,0.027638638458360454,0.027638638458360454
115,2.175262049301055,2.175262049301055
116,-0.14493037060434588,-0.14493037060434588
117,0.3117332878531176,0.3117332878531176
118,-0.36495237384693,-0.36495237384693
119,0.191645680969466,0.191645680969466
120,0.2330740159010789,0.2330740159010789
121,0.26083549129035966,0.26083549129035966
122,1.3265206541655,1.3265206541655
123,-0.8165848700353413,-0.8165848700353413
124,-1.642939506704363,-1.642939506704363
125,-1.121235895291905,-1.121235895291905
126,-0.008795362570666043,-0.008795362570666043
127,0.21636388529909123,0.21636388529909123
128,-1.0722064163853373,-1.0722064163853373
129,0.24524815599090566,0.24524815599090566
130,-0.7094910716208038,-0.7094910716208038
131,-0.0055572027227857035,-0.0055572027227857035
132,1.1988994930940393,1.1988994930940393
133,0.4900870034425946,0.4900870034425946
134,-0.2942758073745715,-0.2942758073745715
135,0.858868999213585,0.858868999213585
136,-0.7756087333976471,-0.7756087333976471
137,2.4253974433932406,2.4253974433932406
138,0.452491845496513,0.452491845496513
139,-1.3550672261926637,-1.3550672261926637
140,0.43498469135279727,0.43498469135279727
141,3.2539678666510117,3.2539678666510117
142,0.10601844150288908,0.10601844150288908
143,-0.15901356150381485,-0.15901356150381485
144,-0.35371363589912175,-0.35371363589912175
145,-2.2227993744009127,-2.2227993744009127
146,1.3292550160825352,1.3292550160825352
147,1.4701713991845304,1.4701713991845304
148,1.2986127276183428,1.2986127276183428
149,1.6592992820216734,1.6592992820216734
150,-1.5747430283521036,-1.5747430283521036
151,0.29824354315118384,0.29824354315118384
152,-1.5587144155365227,-1.5587144155365227
153,-0.15876170833965197,-0.15876170833965197
154,-0.9528902454721289,-0.9528902454721289
155,-1.8713659794344375,-1.8713659794344375
156,-1.3497536763853626,-1.3497536763853626
157,-2.096012118189276,-2.096012118189276
158,-1.3884408242490331,-1.3884408242490331
159,-1.4036318232882272,-1.4036318232882272
160,-1.1118123478695923,-1.1118123478695923
161,-0.26147294995316983,-0.26147294995316983
162,-0.8344190740801096,-0.8344190740801096
163,0.1038707455160166,0.1038707455160166
164,0.32923146386732327,0.32923146386732327
165,0.03151793836101291,0.03151793836101291
166,-0.7000454654780359,-0.7000454654780359
167,-0.1360973701080299,-0.1360973701080299
168,0.5975382057154688,0.5975382057154688
169,1.223298892479563,1.223298892479563
170,-0.24061108701198375,-0.24061108701198375
171,-0.0809464729267031,-0.0809464729267031
172,-1.5330582703106166,-1.5330582703106166
173,0.31937542318441814,0.31937542318441814
174,0.8697840338814391,0.8697840338814391
175,0.006543353352054027,0.006543353352054027
176,1.177679222703139,1.177679222703139
177,0.12404868431307126,0.12404868431307126
178,-0.34391055824913686,-0.34391055824913686
179,-0.5579198407925938,-0.5579198407925938
180,-0.43727983960349626,-0.43727983960349626
181,-0.600904811804047,-0.600904811804047
182,0.02702902874686952,0.02702902874686952
183,0.4563684679563895,0.4563684679563895
184,1.2318156687841233,1.2318156687841233
185,1.0119853748318324,1.0119853748318324
186,0.5483265331530012,0.5483265331530012
187,2.2632634597343584,2.2632634597343584
188,-0.0648479970041258,-0.0648479970041258
189,0.31521608789510047,0.31521608789510047
190,-0.3187341729921789,-0.3187341729921789
191,1.5948907209563714,1.5948907209563714
192,1.9085295657901122,1.9085295657901122
193,2.399365839381411,2.399365839381411
194,-0.9547075873711219,-0.9547075873711219
195,-0.4295906463477319,-0.4295906463477319
196,-0.42681290065013844,-0.42681290065013844
197,0.741686263321391,0.741686263321391
198,1.375543142262238,1.375543142262238
199,2.420242326202035,2.420242326202035
200,1.004540426353139,1.004540426353139
201,0.20697361436620465,0.20697361436620465
202,1.8419349707013426,1.8419349707013426
203,0.7829680324548356,0.7829680324548356
204,-0.9513397138409592,-0.9513397138409592
205,-1.255881520979182,-1.255881520979182
206,0.8293329854546583,0.8293329854546583
207,3.2323230932080174,3.2323230932080174
208,0.08406847329082279,0.08406847329082279
209,0.9784602661690753,0.9784602661690753
210,2.2294219549434047,2.2294219549434047
211,5.027980097410898,5.027980097410898
212,1.5222869238803156,1.5222869238803156
213,0.5510948034764267,0.5510948034764267
214,0.07653621852995407,0.07653621852995407
215,2.546270862602463,2.546270862602463
216,-0.10948663831443639,-0.10948663831443639
217,1.9970006639528597,1.9970006639528597
218,-0.05684973954213568,-0.05684973954213568
219,-0.08196429790143611,-0.08196429790143611
220,-0.613802207555775,-0.613802207555775
221,0.343959218064116,0.343959218064116
222,1.2065154483600544,1.2065154483600544
223,0.1139799578694971,0.1139799578694971
224,0.5412180406093663,0.5412180406093663
225,0.11472115282766904,0.11472115282766904
226,-0.7592125476038376,-0.7592125476038376
227,-2.941348999676616,-2.941348999676616
228,0.49405934534010054,0.49405934534010054
229,1.202682637854406,1.202682637854406
230,-0.3569782152079739,-0.3569782152079739
231,-0.0322916357155858,-0.0322916357155858
232,0.12693930730998293,0.12693930730998293
233,3.286279738829519,3.286279738829519
234,1.7441053318843052,1.7441053318843052
235,0.8658948177870167,0.8658948177870167
236,1.910769190875702,1.910769190875702
237,1.0069427240693383,1.0069427240693383
238,3.708576779253863,3.708576779253863
239,2.455461257285789,2.455461257285789
240,0.16163768298685888,0.16163768298685888
241,-0.46220052491662766,-0.46220052491662766
242,-0.6870482072540547,-0.6870482072540547
243,1.8658832194409225,1.8658832194409225
244,-0.31102454534949775,-0.31102454534949775
245,4.321424052757051,4.321424052757051
246,-0.16990683824485675,-0.16990683824485675
247,4.276960408602347,4.276960408602347
248,3.244488695176697,3.244488695176697
249,2.0284025016242007,2.0284025016242007
250,3.250046847247443,3.250046847247443
251,1.5746639873001236,1.5746639873001236
252,0.06740462510647305,0.06740462510647305
253,0.9424685222084035,0.9424685222084035
254,2.2030157776193215,2.2030157776193215
255,2.6049053267385025,2.6049053267385025
256,3.779543929960928,3.779543929960928
257,1.7706457077234772,1.7706457077234772
258,1.7935850371290192,1.7935850371290192
259,2.2094931199992347,2.2094931199992347
260,1.0640760307723598,1.0640760307723598
261,1.1144043200166758,1.1144043200166758
262,0.45600885540097913,0.45600885540097913
263,0.781486880509771,0.781486880509771
264,3.8035264326750404,3.8035264326750404
265,5.302914891944349,5.302914891944349
266,1.1461657808280439,1.1461657808280439
267,0.8018472413247899,0.8018472413247899
268,0.7648365941031745,0.7648365941031745
269,1.5233727171374207,1.5233727171374207
270,0.06766627932999558,0.06766627932999558
271,0.11501473860944644,0.11501473860944644
