alternative,probability_1,probability_2
person_id,2270797.0,2270800.0
0,1.2298036596709919e-05,1.2298036596709919e-05
1,0.0006060812080536526,0.0006060812080536526
2,6.164650512731348e-05,6.164650512731348e-05
3,7.41098730801553e-05,7.41098730801553e-05
4,0.000294304105532876,0.000294304105532876
5,0.0004242560421989749,0.0004242560421989749
6,0.0006702413272685504,0.0006702413272685504
7,0.0002180200709195191,0.0002180200709195191
8,0.0016464577080942803,0.0016464577080942803
9,0.0003263403428761918,0.0003263403428761918
10,4.650995309373168e-05,4.650995309373168e-05
11,0.0003858130755302085,0.0003858130755302085
12,0.0007987389144498876,0.0007987389144498876
13,0.0019505650033447655,0.0019505650033447655
14,0.00017346243597290533,0.00017346243597290533
15,0.00020356187655353272,0.00020356187655353272
16,0.0001446973417327237,0.0001446973417327237
17,0.00035224293467384744,0.00035224293467384744
18,0.0003267302423341498,0.0003267302423341498
19,0.00033177054923225506,0.00033177054923225506
20,0.0007504976540343488,0.0007504976540343488
21,0.00010399261441030786,0.00010399261441030786
22,0.005873586796314783,0.005873586796314783
23,0.002292130261025165,0.002292130261025165
24,0.0010136404814652393,0.0010136404814652393
25,0.0004977233883992696,0.0004977233883992696
26,0.0003414266779276086,0.0003414266779276086
27,0.0003344260227972077,0.0003344260227972077
28,0.00017719062629451725,0.00017719062629451725
29,0.0008602605231775147,0.0008602605231775147
30,0.00043009621518169596,0.00043009621518169596
31,0.0013176056461770454,0.0013176056461770454
32,0.0004921444810028815,0.0004921444810028815
33,0.0004426520432868277,0.0004426520432868277
34,0.0005393966191659477,0.0005393966191659477
35,0.003765234644019831,0.003765234644019831
36,0.0010832063912514474,0.0010832063912514474
37,0.00012673565038536736,0.00012673565038536736
38,0.0008593868774928809,0.0008593868774928809
39,6.970700103254546e-05,6.970700103254546e-05
40,0.00027648297316522824,0.00027648297316522824
41,0.0016571236361802905,0.0016571236361802905
42,0.0012737185176924211,0.0012737185176924211
43,0.0001225792635374649,0.0001225792635374649
44,0.00034048149743443827,0.00034048149743443827
45,0.0025095741274741624,0.0025095741274741624
46,0.0001709488101813617,0.0001709488101813617
47,0.0011894079511776828,0.0011894079511776828
48,0.00020817718935454965,0.00020817718935454965
49,0.0018469807798829065,0.0018469807798829065
50,0.00043857226265685484,0.00043857226265685484
51,0.0010690108660443313,0.0010690108660443313
52,0.00014267129083659304,0.00014267129083659304
53,0.0015134279020794746,0.0015134279020794746
54,0.0002665934399280148,0.0002665934399280148
55,0.00024324936831295716,0.00024324936831295716
56,0.0005212145846505673,0.0005212145846505673
57,0.0001472514831900639,0.0001472514831900639
58,0.00013362127453436695,0.00013362127453436695
59,0.00037377061367226914,0.00037377061367226914
60,0.0009031501860807631,0.0009031501860807631
61,0.0005976301190076624,0.0005976301190076624
62,0.0027508798428584258,0.0027508798428584258
63,0.0003996519427783168,0.0003996519427783168
64,3.0057151188468097e-05,3.0057151188468097e-05
65,0.0003597212823255978,0.0003597212823255978
66,0.00032829382435628187,0.00032829382435628187
67,0.0004503396937666297,0.0004503396937666297
68,0.000531593825270713,0.000531593825270713
69,0.0014668069709286864,0.0014668069709286864
70,0.00013276699060236366,0.00013276699060236366
71,0.0007781498128346799,0.0007781498128346799
72,2.122606661647032e-05,2.122606661647032e-05
73,0.0002370991863020822,0.0002370991863020822
74,0.0001479030268760572,0.0001479030268760572
75,0.0002592773525595568,0.0002592773525595568
76,0.001062686444726361,0.001062686444726361
77,0.0006203507738917173,0.0006203507738917173
78,0.005509685830462005,0.005509685830462005
79,0.0004196872627353194,0.0004196872627353194
80,0.00013316012506136993,0.00013316012506136993
81,0.0004484243769688173,0.0004484243769688173
82,0.0027907480061398204,0.0027907480061398204
83,0.00024162258322245198,0.00024162258322245198
84,0.0001681486223135321,0.0001681486223135321
85,0.0005451813858677374,0.0005451813858677374
86,0.00026772390811906935,0.00026772390811906935
87,0.0012288299036078238,0.0012288299036078238
88,0.0003960678539551364,0.0003960678539551364
89,0.0008076878120315624,0.0008076878120315624
90,0.0001061904669932479,0.0001061904669932479
91,7.015780068909997e-05,7.015780068909997e-05
92,0.000992984514661953,0.000992984514661953
93,0.0008202159135215376,0.0008202159135215376
94,0.000815780279378427,0.000815780279378427
95,0.0018327423176107516,0.0018327423176107516
96,0.0005174228556810384,0.0005174228556810384
97,0.000621284151968264,0.000621284151968264
98,0.00022465287109173668,0.00022465287109173668
99,0.0005070544850612427,0.0005070544850612427
100,0.0005688642612376023,0.0005688642612376023
101,0.00023761090127668848,0.00023761090127668848
102,0.0006142116020126102,0.0006142116020126102
103,0.0003718873295884748,0.0003718873295884748
104,0.0003189277250717043,0.0003189277250717043
105,0.0006287392083496812,0.0006287392083496812
106,0.00036954788180533466,0.00036954788180533466
107,0.00042965667036645695,0.00042965667036645695
108,0.0011912360722049647,0.0011912360722049647
109,0.0009546574028395042,0.0009546574028395042
110,0.0020208618467514113,0.0020208618467514113
111,8.457293887294514e-05,8.457293887294514e-05
112,0.0013021031848773677,0.0013021031848773677
113,0.0027118854611692163,0.0027118854611692163
114,0.0010657659764056048,0.0010657659764056048
115,0.0031806759081791694,0.0031806759081791694
116,0.0007388933333149613,0.0007388933333149613
117,0.0011640535206891224,0.0011640535206891224
118,0.0003644860008720353,0.0003644860008720353
119,0.001122637042168563,0.001122637042168563
120,0.0006849866099217292,0.0006849866099217292
121,0.0007270934774827762,0.0007270934774827762
122,0.0012308021701218197,0.0012308021701218197
123,0.00045268186875508016,0.00045268186875508016
124,0.0002124328999271999,0.0002124328999271999
125,0.00032826956668957505,0.00032826956668957505
126,0.0001834525323233538,0.0001834525323233538
127,0.00018802811470149092,0.00018802811470149092
128,0.01002704121070234,0.01002704121070234
129,0.0002149590594353037,0.0002149590594353037
130,4.1731517781617946e-05,4.1731517781617946e-05
131,0.0002796845629096712,0.0002796845629096712
132,0.00010074459274532432,0.00010074459274532432
133,0.0002735711454923069,0.0002735711454923069
134,0.00016604828187914656,0.00016604828187914656
135,8.836689580759268e-05,8.836689580759268e-05
136,0.00026009010406512944,0.00026009010406512944
137,0.00011336285721394345,0.00011336285721394345
138,0.00029807225007900457,0.00029807225007900457
139,0.0018982008486626498,0.0018982008486626498
140,0.00020229538901077665,0.00020229538901077665
141,9.25263626578202e-05,9.25263626578202e-05
142,0.0001177892436068847,0.0001177892436068847
143,9.228379654531767e-05,9.228379654531767e-05
144,0.000296494357666972,0.000296494357666972
145,0.00022505006306135434,0.00022505006306135434
146,0.00010181532411850599,0.00010181532411850599
147,0.00019973260405674472,0.00019973260405674472
148,0.0001996416982086562,0.0001996416982086562
149,4.9568262686726304e-05,4.9568262686726304e-05
150,0.00029117087390639684,0.00029117087390639684
151,0.001733608437762315,0.001733608437762315
152,0.0003160878023996163,0.0003160878023996163
153,0.00028109771482044883,0.00028109771482044883
154,0.004161704702788349,0.004161704702788349
155,4.1032460138706464e-05,4.1032460138706464e-05
156,0.00011307703297387374,0.00011307703297387374
157,0.00024056884833170686,0.00024056884833170686
158,0.00012376530804334934,0.00012376530804334934
159,8.074727501696187e-05,8.074727501696187e-05
160,0.0002630615638179547,0.0002630615638179547
161,0.00029955330573473265,0.00029955330573473265
162,0.00015319009631056373,0.00015319009631056373
163,0.0002040829070252873,0.0002040829070252873
164,0.00012663680820679553,0.00012663680820679553
165,0.00013693786813570398,0.00013693786813570398
166,0.0001822636559653889,0.0001822636559653889
167,0.0001635797137109914,0.0001635797137109914
168,0.0017164475174199587,0.0017164475174199587
169,0.00023693937996812104,0.00023693937996812104
170,0.0002819558596190634,0.0002819558596190634
171,0.0005904981505851319,0.0005904981505851319
172,0.0007008575566127885,0.0007008575566127885
173,0.00039091455449596414,0.00039091455449596414
174,0.00011465751005794396,0.00011465751005794396
175,0.00018992300120930267,0.00018992300120930267
176,0.00018727969503648094,0.00018727969503648094
177,0.00010529765982080722,0.00010529765982080722
178,0.00019879115849222136,0.00019879115849222136
179,0.0011449592206225947,0.0011449592206225947
180,0.003139611378080885,0.003139611378080885
181,5.9032036614090516e-05,5.9032036614090516e-05
182,0.0005665528730585976,0.0005665528730585976
183,6.275642070100543e-05,6.275642070100543e-05
184,0.0011542739880745362,0.0011542739880745362
185,0.0002997914249837162,0.0002997914249837162
186,0.0002785284852893864,0.0002785284852893864
187,5.652592527782994e-05,5.652592527782994e-05
188,0.00042439185332701656,0.00042439185332701656
189,7.830536142136127e-05,7.830536142136127e-05
190,1.7931976680979858e-05,1.7931976680979858e-05
191,0.00020059624727233302,0.00020059624727233302
192,0.00013699622441368004,0.00013699622441368004
193,0.00013014762464612356,0.00013014762464612356
194,4.8610905246255286e-05,4.8610905246255286e-05
195,0.0002416253722399453,0.0002416253722399453
196,6.674728195502903e-05,6.674728195502903e-05
197,1.4685791486517911e-05,1.4685791486517911e-05
198,3.8042323901246135e-05,3.8042323901246135e-05
199,3.8412719760322975e-05,3.8412719760322975e-05
200,3.3139412313839005e-05,3.3139412313839005e-05
201,0.00012097818472209634,0.00012097818472209634
202,6.439314129111133e-05,6.439314129111133e-05
203,0.0011139208703030885,0.0011139208703030885
204,0.0011220308519941631,0.0011220308519941631
205,0.0001610989114956144,0.0001610989114956144
206,6.292460169504815e-06,6.292460169504815e-06
207,3.226634037405284e-05,3.226634037405284e-05
208,5.3283350419802595e-05,5.3283350419802595e-05
209,9.055015172964728e-05,9.055015172964728e-05
210,0.00014612178816045775,0.00014612178816045775
211,7.915471657959141e-05,7.915471657959141e-05
212,1.9343469619472495e-05,1.9343469619472495e-05
213,5.163865481705739e-06,5.163865481705739e-06
214,7.946281225474158e-06,7.946281225474158e-06
215,7.703778677195454e-06,7.703778677195454e-06
216,1.0013347640497019e-05,1.0013347640497019e-05
217,4.2259762685939215e-05,4.2259762685939215e-05
218,6.107351252060446e-05,6.107351252060446e-05
219,1.3112718772835668e-05,1.3112718772835668e-05
220,0.00026628096342258404,0.00026628096342258404
221,4.063761818120348e-05,4.063761818120348e-05
222,5.795264499423796e-06,5.795264499423796e-06
223,3.699757495563703e-05,3.699757495563703e-05
224,2.6027313248765902e-05,2.6027313248765902e-05
225,4.195403143005441e-06,4.195403143005441e-06
226,8.847297271107377e-06,8.847297271107377e-06
227,1.4305619569502329e-05,1.4305619569502329e-05
228,5.362360789561989e-06,5.362360789561989e-06
229,3.362500411088827e-05,3.362500411088827e-05
230,2.7903114672909454e-05,2.7903114672909454e-05
231,2.0271109014556896e-05,2.0271109014556896e-05
232,1.0386014165116139e-05,1.0386014165116139e-05
233,1.2619576379875157e-05,1.2619576379875157e-05
234,9.12982923641524e-06,9.12982923641524e-06
235,4.420303520728121e-06,4.420303520728121e-06
236,9.948768332116012e-07,9.948768332116012e-07
237,3.387797291155274e-05,3.387797291155274e-05
238,3.994316018250165e-06,3.994316018250165e-06
239,3.8373259259956495e-06,3.8373259259956495e-06
240,3.013607297911109e-05,3.013607297911109e-05
241,3.2174037516208944e-05,3.2174037516208944e-05
242,7.566821527243738e-05,7.566821527243738e-05
243,2.108216704492367e-05,2.108216704492367e-05
244,7.645503649023888e-05,7.645503649023888e-05
245,0.0002016292164737652,0.0002016292164737652
246,5.005485766294485e-05,5.005485766294485e-05
247,0.00010386700968470918,0.00010386700968470918
248,1.6595983941925264e-05,1.6595983941925264e-05
249,3.2990467112353627e-05,3.2990467112353627e-05
250,1.681300363544085e-05,1.681300363544085e-05
251,1.2871070412588448e-05,1.2871070412588448e-05
252,2.53387898877702e-05,2.53387898877702e-05
253,1.7893502206011904e-05,1.7893502206011904e-05
254,0.00022308877419611794,0.00022308877419611794
255,1.618599486812696e-05,1.618599486812696e-05
256,2.8757514694341766e-05,2.8757514694341766e-05
257,1.5296568409430283e-05,1.5296568409430283e-05
258,1.951565762482808e-05,1.951565762482808e-05
259,0.00012786133484312325,0.00012786133484312325
260,0.00040830798429843264,0.00040830798429843264
261,2.9674479396653408e-05,2.9674479396653408e-05
262,2.43924228249123e-05,2.43924228249123e-05
263,4.851468378268563e-05,4.851468378268563e-05
264,2.4561989581751874e-05,2.4561989581751874e-05
265,0.0002647398874097366,0.0002647398874097366
266,2.425958159256868e-05,2.425958159256868e-05
267,4.821763705783357e-05,4.821763705783357e-05
268,4.3093793243673745e-05,4.3093793243673745e-05
269,0.0004918590598370545,0.0004918590598370545
270,0.0004620238636269974,0.0004620238636269974
271,5.486099636033397e-05,5.486099636033397e-05
272,6.966452189893558e-05,6.966452189893558e-05
