alternative,utility_1,utility_2,utility_3
trip_id,744821733.0,744822713.0,744822717.0
0,-7.344531408895062,-8.41703498850749,-6.36523658352125
1,0.5875707257082357,-0.311056728899306,-2.115191883518647
2,-2.465307849816302,-0.29091128852316217,-3.062080576448375
3,-1.2894231803977512,-0.35695142308538585,-2.2592531845363837
4,-0.32561504880688297,-0.16603781723308764,-0.3974324734891119
5,0.7717300862274517,-0.2707743785180998,0.5877430001838813
6,0.7805402818164953,0.4650257670137474,1.3861011680574542
7,0.25861060902048116,0.05962922365982237,1.1084314378026456
8,2.5044476111503537,0.5731695764600051,3.6524225368001275
9,0.4031373210673075,-0.2874730575535782,-0.014555869102865548
10,-3.925684853172334,-0.7348159939292636,-3.315059936130294
11,0.6862878114496702,0.2703750924937509,0.9246715369643379
12,1.275997274642442,0.38116548655236215,0.04440828836861632
13,2.351501332911509,1.177534248388456,0.5565157030540979
14,0.34119172388705543,-0.06544591628094487,1.6287936474463196
15,-0.13428762909196834,-0.3855853587470257,-2.421396800890548
16,0.9320368501246405,2.6289661272730847,-1.3100185415022316
17,0.9695048690823151,0.13854020051889648,1.7651883754499031
18,0.2146364600144004,-0.04224965197939312,-0.029646232694920727
19,0.7091535341602015,-0.33969991150676826,1.3638336950929673
20,1.3263156651467436,-0.2621954979318435,0.12396107472318563
21,-0.8746708740507794,-0.029824493247302186,-1.5426659906658096
22,2.08609417890818,0.686423114414314,2.2869202304207983
23,2.4669507285115784,0.6756665939137534,1.766669337356825
24,1.5505664935693124,-0.15554008324856383,-2.1253121263291455
25,-0.5054658453192729,0.10871726828227679,0.0015927074959725118
26,0.6128820703774611,-0.057088103675807744,1.2831350195461437
27,0.4954366318857244,-0.07879101937109922,-2.3642631204277
28,-0.3219900152943156,-1.3976460959195922,0.9723383164498862
29,0.2658186157632776,-0.03979625621074945,0.3291598530425235
30,0.599533328042555,-0.36959355038460195,0.8996283988294924
31,2.117228632614837,0.1318556510071911,2.6955488498755615
32,0.635049061746932,0.010025618751068777,1.1052241848490323
33,-0.11400713324961442,0.3277999605675994,-0.3289091562798727
34,0.9510343926359712,-0.05884980061496492,1.515054138275106
35,2.344055651264716,-0.06536913010216772,2.410564686693462
36,1.6486972052505182,0.006651259761655481,1.7886740715321643
37,-0.5311637997872198,-0.19828372928595783,-0.4107273377938949
38,1.565983891591742,0.22302741143744598,1.9891561836246185
39,-1.4601957962984287,-0.459886576631769,-3.180616869183547
40,0.23156726835219432,-0.18846079327721021,-1.9729869865662788
